Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,28.093563,27.218956,27.719845,27.293964,27.293964,30707420
2019-01-02,27.329786,25.241074,27.012133,25.433527,25.433527,33827380
2019-01-03,25.353943,25.381016,25.968557,25.726631,25.726631,30376605
2019-01-04,25.694803,24.924938,25.519276,24.955811,24.955811,31361783
2019-01-05,24.938890,24.356245,24.584305,24.705919,24.705919,33009871
2019-01-06,24.646708,25.805660,25.105513,25.842985,25.842985,35481218
2019-01-07,25.872938,25.860550,26.310749,26.534405,26.534405,34467058
2019-01-08,26.549360,26.817661,26.879452,26.808046,26.808046,35292672
2019-01-09,26.805096,26.544231,26.750772,26.758707,26.758707,33924401
2019-01-10,26.762196,26.822939,28.833059,28.601900,28.601900,53443217
2019-01-11,28.578102,29.047968,28.441408,28.909555,28.909555,43424426
2019-01-12,28.897995,28.774662,28.868525,29.065664,29.065664,37932066
2019-01-13,29.037678,29.942377,30.536924,30.393669,30.393669,40046112
2019-01-14,30.426392,28.571459,30.295706,28.713787,28.713787,43785852
2019-01-15,28.700634,28.610888,29.843109,29.751656,29.751656,45374655
2019-01-16,29.758532,29.007177,29.831263,29.583923,29.583923,43663176
2019-01-17,29.556629,29.627457,29.966286,29.727711,29.727711,44159815
2019-01-18,29.720461,29.736900,30.248032,30.227514,30.227514,41343283
2019-01-19,30.188278,29.955465,30.032438,29.943766,29.943766,47829571
2019-01-20,29.895365,29.968723,30.172625,30.140354,30.140354,46725235
2019-01-21,30.139606,30.154869,30.524382,30.523199,30.523199,42714568
2019-01-22,30.497122,30.242876,30.866968,30.354959,30.354959,44747226
2019-01-23,30.372063,30.366926,30.559809,30.523996,30.523996,46263388
2019-01-24,30.498922,30.659828,30.696939,30.681467,30.681467,44842702
2019-01-25,30.733778,30.736338,30.689590,30.931580,30.931580,45247658
2019-01-26,30.931061,30.967470,30.938208,30.925396,30.925396,43765460
2019-01-27,30.945515,31.036657,31.438244,31.603161,31.603161,49122513
2019-01-28,31.619862,31.534220,33.263630,32.558884,32.558884,64817825
2019-01-29,32.552364,32.689400,32.672985,32.653175,32.653175,55845257
2019-01-30,32.640549,31.977184,32.729832,32.010471,32.010471,54680443
2019-01-31,32.003510,32.736519,32.205147,32.297405,32.297405,54466122
2019-02-01,32.316647,32.325333,32.635345,32.412903,32.412903,50394363
2019-02-02,32.399460,31.864208,32.417461,31.884926,31.884926,45926030
2019-02-03,31.851692,31.789610,32.241985,32.225578,32.225578,46923548
2019-02-04,32.263191,32.148251,32.142204,32.082199,32.082199,49458723
2019-02-05,32.063469,32.179749,32.158943,32.262135,32.262135,48653930
2019-02-06,32.286652,32.215931,32.689659,32.537083,32.537083,52251554
2019-02-07,32.568161,32.309578,32.449375,32.519844,32.519844,47878207
2019-02-08,32.518089,30.973953,32.508118,30.744106,30.744106,64859303
2019-02-09,30.815815,30.727772,30.908577,30.739149,30.739149,51568182
2019-02-10,30.770658,29.607594,30.969355,29.567280,29.567280,50335981
2019-02-11,29.577177,29.608694,30.101568,30.078144,30.078144,51748882
