Date,Open,High,Low,Close,Adj Close,Volume
2016-04-18,0.916926,0.994832,0.900540,0.985381,0.985381,260716
2016-04-19,0.985496,1.019121,0.969793,0.978324,0.978324,245868
2016-04-20,0.981282,0.984101,0.888815,0.940062,0.940062,280598
2016-04-21,0.933699,0.944042,0.838595,0.865804,0.865804,193000
2016-04-22,0.858005,0.891097,0.845227,0.873433,0.873433,127390
2016-04-23,0.871059,0.933461,0.871059,0.923501,0.923501,99442
2016-04-24,0.920695,0.928351,0.879516,0.903473,0.903473,104528
2016-04-25,0.909822,0.925763,0.836977,0.846380,0.846380,185664
2016-04-26,0.854295,0.883356,0.747055,0.782978,0.782978,300898
2016-04-27,0.791579,0.861718,0.762208,0.831301,0.831301,264936
2016-04-28,0.833003,0.843356,0.776763,0.796894,0.796894,86442
2016-04-29,0.796800,0.820629,0.761826,0.771440,0.771440,88492
2016-04-30,0.771247,0.847419,0.771247,0.800120,0.800120,111028
2016-05-01,0.800347,0.825750,0.781025,0.797743,0.797743,56010
2016-05-02,0.795052,0.871272,0.781196,0.837076,0.837076,184877
2016-05-03,0.836492,0.848138,0.789840,0.789840,0.789840,90305
2016-05-04,0.797878,0.827234,0.783290,0.797680,0.797680,88826
2016-05-05,0.797674,0.808875,0.769449,0.795614,0.795614,67176
2016-05-06,0.795748,0.806326,0.761606,0.769505,0.769505,62304
2016-05-07,0.769127,0.775746,0.729956,0.771778,0.771778,96944
2016-05-08,0.772168,0.787492,0.732567,0.747177,0.747177,67616
2016-05-09,0.745539,0.760951,0.715416,0.725238,0.725238,80433
2016-05-10,0.725728,0.769233,0.713723,0.729391,0.729391,118494
2016-05-11,0.728837,0.761128,0.727248,0.752679,0.752679,44744
2016-05-12,0.752805,0.776500,0.741503,0.770021,0.770021,78241
2016-05-13,0.770084,0.778194,0.744344,0.749503,0.749503,58691
2016-05-14,0.749658,0.760036,0.729080,0.741663,0.741663,24511
2016-05-15,0.741441,0.757584,0.713803,0.728080,0.728080,49961
2016-05-16,0.730369,0.751249,0.711827,0.723313,0.723313,94838
2016-05-17,0.723279,0.754484,0.712927,0.718945,0.718945,110601
2016-05-18,0.718730,0.778966,0.709776,0.749413,0.749413,190986
2016-05-19,0.749346,0.774958,0.739738,0.762070,0.762070,124157
2016-05-20,0.766700,0.878917,0.761032,0.839471,0.839471,280616
2016-05-21,0.837878,0.892240,0.832414,0.869060,0.869060,103142
2016-05-22,0.868975,0.878778,0.820348,0.836837,0.836837,173707
2016-05-23,0.836619,0.856381,0.806428,0.815922,0.815922,107335
2016-05-24,0.815691,0.885111,0.809274,0.809274,0.809274,197851
2016-05-25,0.807579,0.823692,0.775643,0.776511,0.776511,78566
2016-05-26,0.776493,0.813185,0.752312,0.768631,0.768631,89379
2016-05-27,0.768644,0.781450,0.747678,0.773050,0.773050,136427
2016-05-28,0.775546,0.829169,0.761614,0.827623,0.827623,157269
2016-05-29,0.835338,0.860937,0.770731,0.793912,0.793912,169404
2016-05-30,0.792840,0.825070,0.788958,0.816992,0.816992,59651
2016-05-31,0.816263,0.870352,0.808169,0.834304,0.834304,140781
2016-06-01,0.839172,0.854417,0.782406,0.818018,0.818018,94186
2016-06-02,0.816736,0.833722,0.813873,0.831103,0.831103,35862
2016-06-03,0.831021,0.859977,0.828624,0.831312,0.831312,65211
2016-06-04,0.827541,0.872048,0.827122,0.856951,0.856951,80390
2016-06-05,0.856302,0.892146,0.844593,0.883717,0.883717,77257
2016-06-06,0.885875,0.922185,0.869517,0.886338,0.886338,79081
2016-06-07,0.880572,0.891662,0.845109,0.885237,0.885237,76082
2016-06-08,0.891403,0.895751,0.854731,0.877074,0.877074,62132
2016-06-09,0.872267,1.076215,0.868417,0.986009,0.986009,427311
2016-06-10,0.985982,1.056674,0.959264,1.019790,1.019790,237520
2016-06-11,1.015203,1.045252,0.997955,1.014705,1.014705,184799
2016-06-12,1.012589,1.135456,0.989927,1.114365,1.114365,254397
2016-06-13,1.114970,1.215830,1.104909,1.136234,1.136234,245320
2016-06-14,1.136385,1.259407,1.104872,1.236444,1.236444,239633
2016-06-15,1.223793,1.337756,1.187995,1.300604,1.300604,297190
2016-06-16,1.302487,1.454465,1.267238,1.405744,1.405744,310499
2016-06-17,1.395375,1.589636,1.314526,1.555980,1.555980,570539
2016-06-18,1.565236,2.070574,1.565236,1.784289,1.784289,2361246
2016-06-19,1.800479,1.824195,1.600674,1.648647,1.648647,585166
2016-06-20,1.642468,1.688999,1.519763,1.619958,1.619958,504325
2016-06-21,1.613279,1.645725,1.384052,1.430248,1.430248,483114
2016-06-22,1.428994,1.528715,1.319634,1.320646,1.320646,332472
2016-06-23,1.316160,1.389186,1.235396,1.374934,1.374934,175320
2016-06-24,1.377299,1.472309,1.373089,1.432096,1.432096,218036
2016-06-25,1.422208,1.487030,1.363740,1.399757,1.399757,151494
2016-06-26,1.404047,1.448436,1.318441,1.342671,1.342671,68118
2016-06-27,1.341339,1.358660,1.256606,1.339702,1.339702,167429
2016-06-28,1.342871,1.371996,1.289528,1.341254,1.341254,156747
2016-06-29,1.349752,1.441940,1.316701,1.389919,1.389919,283223
2016-06-30,1.387770,1.452039,1.346374,1.446266,1.446266,209645
2016-07-01,1.431745,1.533258,1.423065,1.489648,1.489648,133532
2016-07-02,1.493123,1.609553,1.472913,1.571207,1.571207,204947
2016-07-03,1.572122,1.664940,1.527417,1.530631,1.530631,293072
2016-07-04,1.526775,1.613353,1.491687,1.534712,1.534712,135936
2016-07-05,1.535430,1.576306,1.473570,1.567773,1.567773,140109
2016-07-06,1.559926,1.789693,1.559479,1.746950,1.746950,459664
2016-07-07,1.748310,1.904013,1.642454,1.720251,1.720251,1415703
2016-07-08,1.718913,1.826967,1.683279,1.792743,1.792743,392498
2016-07-09,1.796688,1.797937,1.669297,1.769677,1.769677,278556
2016-07-10,1.769722,1.769722,1.683341,1.732467,1.732467,203227
2016-07-11,1.731498,1.831823,1.708342,1.794066,1.794066,192677
2016-07-12,1.793912,1.876982,1.761458,1.797034,1.797034,314380
2016-07-13,1.789383,1.808440,1.710666,1.743965,1.743965,265298
2016-07-14,1.746218,1.826838,1.740584,1.807493,1.807493,155396
2016-07-15,1.808276,1.824432,1.741009,1.805258,1.805258,171424
2016-07-16,1.812900,1.833578,1.787880,1.796918,1.796918,63451
2016-07-17,1.793192,1.822273,1.763539,1.798670,1.798670,151509
2016-07-18,1.800262,1.829684,1.751974,1.766338,1.766338,98271
2016-07-19,1.763302,1.769622,1.681383,1.727543,1.727543,187296
2016-07-20,1.728660,1.751948,1.569649,1.600173,1.600173,334262
2016-07-21,1.608061,1.645796,1.561891,1.577523,1.577523,129659
2016-07-22,1.566135,1.681991,1.560328,1.667621,1.667621,167295
2016-07-23,1.666545,1.739078,1.645348,1.721963,1.721963,120952
2016-07-24,1.728406,1.763583,1.668450,1.715136,1.715136,147246
2016-07-25,1.696407,1.722549,1.658308,1.679585,1.679585,85843
2016-07-26,1.679976,1.689811,1.548285,1.662012,1.662012,244762
2016-07-27,1.664743,1.764645,1.602910,1.756069,1.756069,233050
2016-07-28,1.756756,1.759579,1.656095,1.672942,1.672942,172325
2016-07-29,1.672798,1.743386,1.634719,1.692139,1.692139,95246
2016-07-30,1.703953,1.730623,1.672042,1.710920,1.710920,63511
2016-07-31,1.710876,1.735650,1.609360,1.633847,1.633847,131909
2016-08-01,1.630139,1.637893,1.518092,1.519274,1.519274,152358
2016-08-02,1.520018,1.551490,1.273687,1.324189,1.324189,270588
2016-08-03,1.332284,1.481823,1.312751,1.412766,1.412766,170785
2016-08-04,1.412613,1.703145,1.409706,1.661166,1.661166,446961
2016-08-05,1.660169,1.671113,1.584566,1.616958,1.616958,121543
2016-08-06,1.616435,1.744669,1.567860,1.698710,1.698710,241787
2016-08-07,1.698882,1.801281,1.626786,1.711078,1.711078,242247
2016-08-08,1.711457,1.797274,1.664549,1.715274,1.715274,179696
2016-08-09,1.716934,1.846846,1.706218,1.843163,1.843163,220456
2016-08-10,1.842452,1.842938,1.743728,1.801279,1.801279,188416
2016-08-11,1.802012,1.830479,1.700815,1.774982,1.774982,116382
2016-08-12,1.774371,1.788158,1.694435,1.745486,1.745486,110085
2016-08-13,1.749346,1.812180,1.731005,1.776769,1.776769,110375
2016-08-14,1.776948,1.869372,1.686665,1.796309,1.796309,355025
2016-08-15,1.797115,1.972870,1.774512,1.950412,1.950412,760105
2016-08-16,1.950733,2.011665,1.848917,1.955588,1.955588,674470
2016-08-17,1.952785,2.026266,1.893727,1.980853,1.980853,397843
2016-08-18,1.981048,1.991933,1.903919,1.932581,1.932581,336039
2016-08-19,1.927521,2.064065,1.922684,2.034196,2.034196,277026
2016-08-20,2.032544,2.254520,2.010401,2.152825,2.152825,1650679
2016-08-21,2.152702,2.295904,2.120802,2.245343,2.245343,699997
2016-08-22,2.238739,4.623922,2.240837,3.525594,3.525594,16040123
2016-08-23,3.557251,4.705958,3.527279,4.172498,4.172498,18633926
2016-08-24,4.126298,4.489169,3.874786,3.929638,3.929638,6036077
2016-08-25,3.965441,3.997347,3.305366,3.675266,3.675266,6502897
2016-08-26,3.661946,4.092833,3.624542,3.733342,3.733342,5379903
2016-08-27,3.792533,4.736594,3.756306,4.735548,4.735548,7149231
2016-08-28,4.733717,8.497124,4.550732,8.497124,8.497124,44060562
2016-08-29,8.355016,9.558913,7.215225,7.593457,7.593457,41286557
2016-08-30,7.588765,8.223756,7.123903,7.616532,7.616532,13934876
2016-08-31,7.634212,7.947574,6.707591,7.694656,7.694656,17982248
2016-09-01,7.639726,7.929676,7.011471,7.149584,7.149584,10854845
2016-09-02,7.122180,9.517666,7.013119,9.157626,9.157626,25104904
2016-09-03,9.132969,13.489644,8.876841,9.495383,9.495383,59709315
2016-09-04,9.983144,12.430850,9.337667,12.001793,12.001793,27940032
2016-09-05,12.165292,12.756890,11.262493,12.523592,12.523592,21567276
2016-09-06,12.413258,12.728578,10.666934,11.076123,11.076123,22549488
2016-09-07,11.061183,11.447427,9.880986,10.527632,10.527632,18195336
2016-09-08,10.598470,11.538708,10.213261,11.309017,11.309017,16063187
2016-09-09,11.276978,12.132834,10.763941,11.070106,11.070106,12937644
2016-09-10,10.987083,11.202387,10.675486,10.897559,10.897559,7118270
2016-09-11,10.918938,11.058969,9.377158,9.509076,9.509076,14043246
2016-09-12,9.483271,9.797668,8.876711,8.926061,8.926061,11043331
2016-09-13,9.126346,10.115960,8.774174,9.702950,9.702950,12756351
2016-09-14,9.775341,9.775341,9.167318,9.348189,9.348189,4864851
2016-09-15,9.368116,9.373676,8.297483,8.371010,8.371010,6828457
2016-09-16,8.446875,8.745164,7.846468,7.988229,7.988229,6432765
2016-09-17,7.961345,8.801013,7.906742,8.677920,8.677920,4231779
2016-09-18,8.690605,8.769485,8.295150,8.472734,8.472734,2428708
2016-09-19,8.472555,9.704367,8.119515,9.452488,9.452488,7241356
2016-09-20,9.429670,10.476467,9.243420,9.997668,9.997668,9950668
2016-09-21,10.087452,10.053186,8.758351,8.864772,8.864772,5887556
2016-09-22,8.906436,9.464515,8.904843,9.062015,9.062015,3539457
2016-09-23,9.030963,9.801140,8.944688,9.597860,9.597860,3177165
2016-09-24,9.622192,9.833690,9.470856,9.473886,9.473886,1533342
2016-09-25,9.462032,9.534314,9.064252,9.116936,9.116936,1855824
2016-09-26,9.125211,9.228208,8.117221,8.356108,8.356108,6647644
2016-09-27,8.320617,8.535930,8.161034,8.299027,8.299027,2094596
2016-09-28,8.320891,8.470929,8.214010,8.375096,8.375096,1693370
2016-09-29,8.374401,8.387330,7.420523,7.764314,7.764314,4669323
2016-09-30,7.710654,7.723705,7.144328,7.482141,7.482141,4714862
2016-10-01,7.491426,7.491426,6.374909,6.545121,6.545121,7400097
2016-10-02,6.522272,7.550810,6.513875,7.394017,7.394017,4193179
2016-10-03,7.401157,7.612525,6.968830,7.093094,7.093094,2899420
2016-10-04,7.093352,7.270148,6.645851,6.825399,6.825399,2163975
2016-10-05,6.831243,6.833071,5.471059,6.034740,6.034740,8124064
2016-10-06,5.991172,6.537932,5.686690,6.440817,6.440817,4253671
2016-10-07,6.449811,6.900855,5.892998,6.152201,6.152201,3980653
2016-10-08,6.151817,6.410428,5.907205,6.141469,6.141469,1603115
2016-10-09,6.158414,6.868073,6.148317,6.682359,6.682359,2520142
2016-10-10,6.759607,6.785214,6.091262,6.228447,6.228447,2854380
2016-10-11,6.213671,6.981400,5.929000,6.583148,6.583148,5396671
2016-10-12,6.584685,6.896977,6.509691,6.640509,6.640509,1848138
2016-10-13,6.608520,6.626636,6.137105,6.259578,6.259578,1882437
2016-10-14,6.279667,6.540909,6.204167,6.313303,6.313303,1534512
2016-10-15,6.307961,6.322094,5.884636,5.985137,5.985137,1558949
2016-10-16,5.990170,6.046804,5.582922,5.817183,5.817183,2324370
2016-10-17,5.832287,5.824605,5.188446,5.708866,5.708866,3324543
2016-10-18,5.711681,6.187736,5.520581,5.984696,5.984696,2135110
2016-10-19,5.984140,6.500538,5.905223,6.033112,6.033112,2100200
2016-10-20,6.040667,6.567308,5.937396,6.001428,6.001428,2297080
2016-10-21,6.026631,6.350165,5.915226,6.229222,6.229222,1801387
2016-10-22,6.235582,6.256782,5.738348,5.988293,5.988293,2090314
2016-10-23,5.995580,6.144964,5.929655,5.988033,5.988033,515885
2016-10-24,5.984835,6.074228,5.893479,5.902107,5.902107,578024
2016-10-25,5.906522,5.910215,5.302508,5.594415,5.594415,2731177
2016-10-26,5.597272,5.707982,5.324666,5.661465,5.661465,1494563
2016-10-27,5.652902,5.846286,5.481795,5.702836,5.702836,1875442
2016-10-28,5.705534,5.823586,5.125463,5.214880,5.214880,2763700
2016-10-29,5.210272,5.317904,3.896303,4.684200,4.684200,9926418
2016-10-30,4.682133,5.185843,4.380339,5.075503,5.075503,5143438
2016-10-31,5.044650,5.113985,4.412861,4.667716,4.667716,2837071
2016-11-01,4.652407,4.781219,4.125857,4.263310,4.263310,3475169
2016-11-02,4.277259,4.521215,3.948638,4.062928,4.062928,2229579
2016-11-03,4.097115,4.754207,4.059318,4.406904,4.406904,4000261
2016-11-04,4.382102,4.609557,4.222669,4.349493,4.349493,2343176
2016-11-05,4.336052,4.505025,4.322234,4.505025,4.505025,541021
2016-11-06,4.472526,4.542588,4.390549,4.475885,4.475885,600991
2016-11-07,4.476364,5.300942,4.433012,5.193782,5.193782,3339777
2016-11-08,5.218409,6.177261,5.177607,5.733130,5.733130,8547145
2016-11-09,5.723600,5.942500,4.973257,5.666490,5.666490,7463623
2016-11-10,5.666068,5.919622,5.520871,5.605539,5.605539,2917141
2016-11-11,5.651644,6.437281,5.401513,6.248811,6.248811,3922930
2016-11-12,6.289871,7.074065,6.107622,6.853189,6.853189,6672488
2016-11-13,6.835014,7.470682,6.446197,6.562238,6.562238,7811845
2016-11-14,6.572725,7.550223,6.565405,7.178898,7.178898,4906022
2016-11-15,7.208703,7.366536,6.715941,6.804560,6.804560,3460546
2016-11-16,6.848639,6.955132,5.733902,6.148828,6.148828,8723213
2016-11-17,6.119794,6.514216,5.820602,6.390934,6.390934,4421907
2016-11-18,6.371954,6.694539,6.157422,6.348654,6.348654,3641473
2016-11-19,6.347019,6.485413,6.101871,6.190033,6.190033,2352461
2016-11-20,6.192867,6.490503,6.072319,6.222656,6.222656,3340860
2016-11-21,6.218715,6.474266,6.178218,6.391838,6.391838,1491480
2016-11-22,6.400433,7.752607,6.374582,7.231737,7.231737,9402991
2016-11-23,7.209952,7.686931,7.105868,7.508188,7.508188,3956783
2016-11-24,7.529535,7.923364,7.179054,7.392528,7.392528,5451415
2016-11-25,7.376314,7.388087,6.929507,7.123957,7.123957,2314145
2016-11-26,7.126175,7.377356,6.991568,7.198451,7.198451,1541718
2016-11-27,7.209585,7.661884,7.165231,7.474580,7.474580,2455383
2016-11-28,7.465576,7.589048,7.298236,7.435390,7.435390,1819084
2016-11-29,7.448625,7.547092,7.061691,7.142236,7.142236,2319323
2016-11-30,7.164998,8.795260,6.791594,8.449556,8.449556,10462032
2016-12-01,8.434869,8.614080,7.866243,8.043106,8.043106,5257053
2016-12-02,7.972631,7.974127,7.424309,7.716459,7.716459,5858009
2016-12-03,7.699419,8.026976,7.582576,7.753979,7.753979,1968431
2016-12-04,7.744212,7.894638,7.378857,7.378857,7.378857,2358319
2016-12-05,7.412436,7.713703,7.182729,7.354109,7.354109,2244207
2016-12-06,7.349954,7.392226,6.649568,7.039242,7.039242,3327533
2016-12-07,7.036621,7.453842,6.824156,7.333008,7.333008,1673192
2016-12-08,7.319818,7.460979,7.274198,7.340398,7.340398,1310652
2016-12-09,7.348018,7.593965,7.335309,7.527799,7.527799,1165788
2016-12-10,7.530622,7.608429,7.265846,7.365391,7.365391,903679
2016-12-11,7.359993,7.661687,7.330489,7.502779,7.502779,1433421
2016-12-12,7.499952,7.574854,7.377850,7.565777,7.565777,975004
2016-12-13,7.580972,7.663386,7.492834,7.629657,7.629657,839898
2016-12-14,7.747539,8.067822,7.623856,8.000438,8.000438,3110133
2016-12-15,8.025576,8.213559,7.955916,8.087113,8.087113,1175523
2016-12-16,8.096745,8.184034,8.033998,8.147688,8.147688,919549
2016-12-17,8.119551,8.165553,7.900661,7.970282,7.970282,1002020
2016-12-18,7.977827,8.457272,7.955002,8.243337,8.243337,1984798
2016-12-19,8.233487,8.433805,8.015217,8.297654,8.297654,1873062
2016-12-20,8.299019,8.362700,8.070121,8.112783,8.112783,2015468
2016-12-21,8.137078,8.271450,7.915745,7.942062,7.942062,2674503
2016-12-22,7.964700,9.075287,7.962409,8.524966,8.524966,4160318
2016-12-23,8.521450,9.370132,8.518116,9.129851,9.129851,3836828
2016-12-24,9.183999,9.340920,9.065112,9.227940,9.227940,1484744
2016-12-25,9.227921,9.364576,9.072108,9.308467,9.308467,2350612
2016-12-26,9.296240,9.837127,9.280435,9.831547,9.831547,2147635
2016-12-27,9.828293,12.485933,9.810065,12.131274,12.131274,10410173
2016-12-28,11.990821,14.059638,11.659057,13.534089,13.534089,13039658
2016-12-29,13.582197,13.587722,11.916420,12.426665,12.426665,7760077
2016-12-30,12.388153,12.582014,11.622654,12.337296,12.337296,3320916
2016-12-31,12.331780,13.201845,12.171502,13.111196,13.111196,4205593
2017-01-01,13.119566,13.460581,12.764292,13.278343,13.278343,3728546
2017-01-02,13.372042,15.764594,13.162959,15.354505,15.354505,11642720
2017-01-03,15.367324,16.246449,14.420552,15.450172,15.450172,15727630
2017-01-04,15.495296,17.780354,15.213586,17.653263,17.653263,9698999
2017-01-05,17.678896,18.088238,14.128256,15.268439,15.268439,8044623
2017-01-06,15.266836,15.994898,12.835886,13.327634,13.327634,8793435
2017-01-07,13.382730,13.458344,11.752826,12.409233,12.409233,9408558
2017-01-08,12.362876,13.209651,12.215161,12.794947,12.794947,3553357
2017-01-09,12.832177,12.979402,11.985044,12.979402,12.979402,4392894
2017-01-10,12.943211,13.256733,12.641179,12.693175,12.693175,3738056
2017-01-11,12.686729,12.898880,10.591077,10.986499,10.986499,4095902
2017-01-12,10.958932,11.483558,10.438834,11.165992,11.165992,2753707
2017-01-13,11.150541,11.281701,10.402124,10.589418,10.589418,5698627
2017-01-14,10.597219,11.015130,10.300254,10.419228,10.419228,3232045
2017-01-15,10.405695,10.481346,9.322611,10.127130,10.127130,6979787
2017-01-16,10.133810,10.340281,9.713827,10.035560,10.035560,3308394
2017-01-17,10.079608,11.670747,9.955959,11.583676,11.583676,4116819
2017-01-18,11.619484,11.871061,10.848866,11.336470,11.336470,3981990
