Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,3260.419922,3358.304932,3235.652832,3353.505859,3353.505859,3772904281
2019-01-02,3358.422119,3481.464111,3323.570313,3483.446045,3483.446045,4633091489
2019-01-03,3473.871582,3471.459229,3355.364014,3368.355713,3368.355713,3977171075
2019-01-04,3363.948730,3392.450439,3333.139893,3385.297607,3385.297607,4254278768
2019-01-05,3380.257324,3426.704834,3367.014160,3374.292725,3374.292725,4508432436
2019-01-06,3366.679932,3590.927002,3357.765137,3572.601807,3572.601807,4905016563
2019-01-07,3574.443359,3586.811523,3515.712891,3506.494385,3506.494385,4554786508
2019-01-08,3509.339111,3591.637695,3492.503418,3518.607910,3518.607910,4632231427
2019-01-09,3519.371582,3549.938477,3510.328369,3492.605469,3492.605469,4427887594
2019-01-10,3491.710449,3515.612549,3181.476563,3197.257813,3197.257813,5974139645
2019-01-11,3192.723145,3239.570801,3169.443604,3215.769775,3215.769775,4830339182
2019-01-12,3215.427734,3225.897461,3186.506836,3192.196777,3192.196777,4165967738
2019-01-13,3190.075684,3203.931396,3093.601318,3100.221680,3100.221680,4084792180
2019-01-14,3104.109619,3249.573486,3098.569580,3230.380371,3230.380371,4926029290
2019-01-15,3228.391113,3241.083252,3171.643799,3180.917969,3180.917969,4851261531
2019-01-16,3181.456787,3237.273193,3177.526367,3206.829834,3206.829834,4732988809
2019-01-17,3203.914307,3230.761963,3179.520264,3228.888916,3228.888916,4796438706
2019-01-18,3228.488525,3232.405518,3198.430664,3217.801270,3217.801270,4401105431
2019-01-19,3212.996826,3306.381836,3212.996826,3280.021484,3280.021484,5239221706
2019-01-20,3277.274902,3293.058350,3150.602783,3168.373535,3168.373535,4911786933
2019-01-21,3167.809570,3172.102539,3130.117676,3145.284912,3145.284912,4401553438
2019-01-22,3144.659424,3185.601563,3115.655518,3172.096191,3172.096191,4676089688
2019-01-23,3172.926270,3190.161865,3132.524170,3148.845947,3148.845947,4772516490
2019-01-24,3148.331055,3199.286377,3134.045410,3183.176025,3183.176025,4652392025
2019-01-25,3188.943848,3194.637451,3150.447998,3156.998291,3156.998291,4618153557
2019-01-26,3156.953857,3205.380127,3151.367920,3158.251953,3158.251953,4469541554
2019-01-27,3160.204102,3167.203857,3129.027344,3140.374756,3140.374756,4881255300
2019-01-28,3140.627930,3142.062012,3008.073486,3036.359619,3036.359619,6044747640
2019-01-29,3034.983887,3042.308105,2973.738037,3015.454102,3015.454102,5157195714
2019-01-30,3012.242432,3059.731934,2998.615723,3035.265137,3035.265137,5184854539
2019-01-31,3034.592529,3061.366455,3011.675049,3020.302490,3020.302490,5093417572
2019-02-01,3023.147705,3056.474121,2998.878174,3044.247314,3044.247314,4733081623
2019-02-02,3041.350098,3075.093506,3026.468018,3073.150146,3073.150146,4426467434
2019-02-03,3068.854980,3073.436035,3010.158691,3023.359619,3023.359619,4402303327
2019-02-04,3026.678223,3036.474609,3006.614258,3024.732910,3024.732910,4663004052
2019-02-05,3021.285400,3045.831787,3017.621094,3038.158203,3038.158203,4581790349
2019-02-06,3040.582520,3041.703125,2990.384033,3003.624023,3003.624023,4823543076
2019-02-07,3004.479004,3023.773682,2992.611328,2998.157227,2998.157227,4414116828
2019-02-08,2999.833740,3262.938965,2990.340332,3237.059326,3237.059326,6829062222
2019-02-09,3241.301758,3248.678223,3219.208008,3240.964355,3240.964355,5437061453
2019-02-10,3242.728027,3263.156494,3212.017822,3258.583740,3258.583740,5547484135
2019-02-11,3263.374023,3263.954346,3229.372559,3234.709473,3234.709473,5565257065
2019-02-12,3229.674805,3237.483887,3208.133057,3223.957764,3223.957764,5718440359
2019-02-13,3223.150879,3237.432129,3196.408691,3224.065674,3224.065674,5715596000
2019-02-14,3223.752930,3237.303467,3191.997314,3202.042725,3202.042725,5551786978
2019-02-15,3202.770996,3236.491699,3202.755859,3205.250244,3205.250244,5392778873
2019-02-16,3200.345703,3233.604736,3200.345703,3213.196777,3213.196777,5253613476
2019-02-17,3216.358887,3258.122070,3203.808594,3252.190186,3252.190186,6231587652
2019-02-18,3250.539307,3480.385742,3248.778564,3461.663818,3461.663818,8759299471
2019-02-19,3458.170898,3550.250000,3457.109131,3480.855713,3480.855713,8760246807
2019-02-20,3480.332764,3527.264648,3459.408203,3525.297852,3525.297852,7662026836
2019-02-21,3525.846436,3538.560791,3477.775879,3486.701904,3486.701904,6856030209
2019-02-22,3485.425537,3533.866943,3483.810059,3532.994629,3532.994629,6903230070
2019-02-23,3527.164063,3674.789307,3500.535889,3653.833008,3653.833008,7869699502
2019-02-24,3656.418213,3713.912354,3346.897461,3359.558594,3359.558594,9517000488
2019-02-25,3356.702637,3446.437988,3357.589600,3416.384521,3416.384521,8199608659
2019-02-26,3412.857910,3424.978760,3379.692383,3382.942871,3382.942871,6961175394
2019-02-27,3385.929932,3414.516357,3330.305420,3384.327393,3384.327393,7295249059
2019-02-28,3382.491455,3434.394043,3381.430664,3389.312256,3389.312256,7385479037
2019-03-01,3388.581787,3437.394531,3387.197510,3394.986328,3394.986328,6739025250
2019-03-02,3391.234375,3408.201660,3370.835449,3398.930908,3398.930908,6665890977
2019-03-03,3397.040771,3409.650635,3372.877930,3381.982910,3381.982910,6376472407
2019-03-04,3380.150879,3401.706543,3293.708496,3317.817383,3317.817383,7964031007
2019-03-05,3316.484375,3454.646240,3303.940674,3445.985352,3445.985352,8998078794
2019-03-06,3446.609619,3468.378662,3427.740967,3450.862793,3450.862793,8110434719
2019-03-07,3450.373535,3484.552979,3442.310303,3493.002441,3493.002441,8558774818
2019-03-08,3494.585205,3514.063477,3449.360107,3472.416748,3472.416748,9469505717
2019-03-09,3466.560791,3549.040283,3464.636230,3527.745605,3527.745605,9609611741
2019-03-10,3530.291748,3530.291748,3491.600342,3518.216064,3518.216064,8647984408
2019-03-11,3520.121582,3531.014404,3464.798584,3468.384766,3468.384766,8993208389
