Date,Open,High,Low,Close,Adj Close,Volume
2012-01-17,16.379999,16.379999,16.379999,16.379999,12.245136,0
2012-01-18,17.200001,17.200001,17.200001,17.200001,12.858144,2000
2012-01-19,17.200001,17.200001,17.200001,17.200001,12.858144,0
2012-01-20,17.230000,17.230000,17.230000,17.230000,12.880569,500
2012-01-23,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-01-24,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-01-25,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-01-26,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-01-27,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-01-30,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-01-31,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-01,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-02,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-03,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-06,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-07,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-08,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-09,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-10,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-13,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-14,17.230000,17.230000,17.230000,17.230000,12.880569,0
2012-02-15,17.670000,17.670000,17.667999,17.667999,13.208003,27500
2012-02-16,17.667999,17.667999,17.667999,17.667999,13.208003,0
2012-02-17,17.820000,17.820000,17.820000,17.820000,13.321631,2000
2012-02-21,17.820000,17.820000,17.820000,17.820000,13.321631,0
2012-02-22,17.820000,17.820000,17.820000,17.820000,13.321631,0
2012-02-23,17.820000,17.820000,17.820000,17.820000,13.321631,0
2012-02-24,17.820000,17.820000,17.820000,17.820000,13.321631,0
2012-02-27,17.820000,17.820000,17.820000,17.820000,13.321631,0
2012-02-28,17.820000,17.820000,17.820000,17.820000,13.321631,0
2012-02-29,17.820000,17.820000,17.820000,17.820000,13.321631,0
2012-03-01,18.604000,18.604000,18.604000,18.604000,13.907726,2500
2012-03-02,18.604000,18.604000,18.604000,18.604000,13.907726,0
2012-03-05,18.604000,18.604000,18.604000,18.604000,13.907726,0
2012-03-06,18.604000,18.604000,18.604000,18.604000,13.907726,0
2012-03-07,18.604000,18.604000,18.604000,18.604000,13.907726,0
2012-03-08,17.889999,17.889999,17.889999,17.889999,13.373963,2500
2012-03-09,17.889999,17.889999,17.889999,17.889999,13.373963,0
2012-03-12,17.889999,17.889999,17.889999,17.889999,13.373963,0
2012-03-13,17.889999,17.889999,17.889999,17.889999,13.373963,0
2012-03-14,17.889999,17.889999,17.889999,17.889999,13.373963,0
2012-03-15,17.889999,17.889999,17.889999,17.889999,13.373963,0
2012-03-16,17.889999,17.889999,17.889999,17.889999,13.373963,0
2012-03-19,17.889999,17.889999,17.889999,17.889999,13.373963,0
2012-03-20,18.879999,18.879999,18.879999,18.879999,14.114055,1500
2012-03-21,19.086000,19.086000,19.086000,19.086000,14.268050,1000
2012-03-22,19.086000,19.086000,19.086000,19.086000,14.268050,0
2012-03-23,19.086000,19.086000,19.086000,19.086000,14.268050,0
2012-03-26,19.086000,19.086000,19.086000,19.086000,14.268050,0
2012-03-27,19.086000,19.086000,19.086000,19.086000,14.268050,0
2012-03-28,19.086000,19.086000,19.086000,19.086000,14.268050,0
2012-03-29,19.086000,19.086000,19.086000,19.086000,14.268050,0
2012-03-30,19.086000,19.086000,19.086000,19.086000,14.268050,0
